movie_id,actor
38940,Charlotte Lewis
38940,BD Wong
35689,Thomas Haden Church
35689,Elisabeth Shue
35689,Melissa Leo
97614,Eric Bana
97614,Olivia Wilde
97614,Charlie Hunnam
37206,Connie Nielsen
37206,Aidan Quinn
37206,John Bell
58626,Cuba Gooding Jr.
58626,Cole Hauser
58626,Jonathan LaPaglia
183894,Romola Garai
183894,Michael Gambon
183894,Jonny Lee Miller
837,James Woods
837,Sonja Smits
837,Deborah Harry
1555,Romain Duris
1555,Audrey Tautou
1555,Kelly Reilly
244783,Anne Hathaway
244783,Johnny Flynn
244783,Mary Steenburgen
16564,Martijn Lakemeier
16564,Melody Klaver
16564,Yorick van Wageningen
168027,Christian Slater
168027,Michael Jai White
168027,Crispin Glover
3482,Burt Lancaster
3482,Paul Scofield
3482,Jeanne Moreau
135595,Dermot Mulroney
135595,Mira Sorvino
135595,John Billingsley
8982,Tony Jaa
8982,Petchtai Wongkamlao
8982,Bongkoj Khongmalai
89861,Georgina Cates
89861,Peter Ustinov
89861,Prunella Scales
455,Parminder Nagra
455,Keira Knightley
455,Jonathan Rhys Meyers
57022,Alan King
57022,Angela Bassett
57022,Timothy Hutton
14351,Anthony Mackie
14351,Marcello Thedford
14351,Allen Payne
147767,Akshay Kumar
147767,Asin Thottumkal
147767,Himesh Reshammiya
10664,Manuela Velasco
10664,Ferran Terraza
10664,Claudia Silva
55567,Kayla Jackson
55567,Kayla Raparelli
55567,Sal Dupree
9277,Paul Newman
9277,Robert Redford
9277,Robert Shaw
9443,Ben Cross
9443,Ian Charleson
9443,Cheryl Campbell
16186,Kimberly Elise
16186,Steve Harris
16186,Tyler Perry
7863,Geoffrey Rush
7863,Noah Taylor
7863,Armin Mueller-Stahl
138697,Joseph Gordon-Levitt
138697,Scarlett Johansson
138697,Julianne Moore
11901,Clint Eastwood
11901,Verna Bloom
11901,Marianna Hill
1548,Thora Birch
1548,Scarlett Johansson
1548,Steve Buscemi
11889,Judi Dench
11889,Jim Broadbent
11889,Kate Winslet
33155,Dorothy Stratten
33155,Stephen Macht
33155,Avery Schreiber
5528,Gérard Jugnot
5528,François Berléand
5528,Kad Merad
321,Luke Kirby
321,Ginette Reno
321,Paul Sorvino
4997,Val Kilmer
4997,Dylan McDermott
4997,Kate Bosworth
925,Danny Aiello
925,Ossie Davis
925,Ruby Dee
27451,Sarah Michelle Gellar
27451,Adrian Grenier
27451,Joey Lauren Adams
73532,André Wilms
73532,Kati Outinen
73532,Blondin Miguel
979,Monica Bellucci
979,Vincent Cassel
979,Albert Dupontel
193722,Nao Omori
193722,Mao Daichi
193722,Shinobu Terajima
7913,Aamir Khan
7913,Soha Ali Khan
7913,Alice Patten
253253,David Dastmalchian
253253,Kim Shaw
253253,John Heard
51995,Jennifer Connelly
51995,Marisa Tomei
51995,Pierce Brosnan
13173,Paul Rudd
13173,Adam Brody
13173,Jon Hamm
22908,Paddy Considine
22908,Andrew Shim
22908,Frank Harper
70670,Aksel Hennie
70670,Nikolaj Coster-Waldau
70670,Synnøve Macody Lund
84204,Richard Coyle
84204,Ruth Bradley
84204,Russell Tovey
25248,Adam Butcher
25248,Campbell Scott
25248,Michael Kanev
230266,Jessica Chastain
230266,Colin Farrell
230266,Samantha Morton
16633,Christopher Reeve
16633,Jane Seymour
16633,Christopher Plummer
63006,Abhishek Bachchan
63006,Bipasha Basu
63006,Deepika Padukone
91586,Patrick Wilson
91586,Rose Byrne
91586,Ty Simpkins
215,Tobin Bell
215,Shawnee Smith
215,Donnie Wahlberg
333371,Mary Elizabeth Winstead
333371,John Goodman
333371,John Gallagher Jr.
9012,Johnny Knoxville
9012,Bam Margera
9012,Steve-O
345911,Teresa Palmer
345911,Maria Bello
345911,Gabriel Bateman
72571,Katie Featherston
72571,Sprague Grayden
72571,Lauren Bittner
242512,Olivia Cooke
242512,Ana Coto
242512,Daren Kagasoff
10072,Robert Englund
10072,Patricia Arquette
10072,Heather Langenkamp
211954,Loreto Peralta
211954,Eugenio Derbez
211954,Jessica Lindsey
82990,Katie Featherston
82990,Kathryn Newton
82990,Matt Shively
29912,Richard Burton
29912,Jean Simmons
29912,Victor Mature
11843,Peter Sellers
11843,Christopher Plummer
11843,Herbert Lom
11284,Robert Englund
11284,Lisa Zane
11284,Shon Greenblatt
504,Charlize Theron
504,Christina Ricci
504,Bruce Dern
173,Kirk Douglas
173,James Mason
173,Paul Lukas
227348,Andrew Jacobs
227348,Richard Cabral
227348,Carlos Pratts
1955,Anthony Hopkins
1955,John Hurt
1955,Anne Bancroft
152532,Matthew McConaughey
152532,Jennifer Garner
152532,Jared Leto
243940,Olivia Wilde
243940,Mark Duplass
243940,Donald Glover
77,Guy Pearce
77,Carrie-Anne Moss
77,Joe Pantoliano
157547,Karen Gillan
157547,Brenton Thwaites
157547,Katee Sackhoff
2295,Brian O'Halloran
2295,Jeff Anderson
2295,Jason Mewes
71,Jamie Bell
71,Julie Walters
71,Jean Heywood
147773,Liam James
147773,Steve Carell
147773,Toni Collette
16096,Martin Lawrence
16096,Christopher Martin
16096,Christopher Reid
24266,Tom Burlinson
24266,Terence Donovan
24266,Kirk Douglas
16508,Thomas McHugh
16508,Fred Newman
16508,Chris Phillips
2895,Robert Duvall
2895,Billy Bob Thornton
2895,June Carter Cash
15660,Faye Dunaway
15660,Diana Scarwid
15660,Steve Forrest
59968,Paul Rudd
59968,Elizabeth Banks
59968,Zooey Deschanel
323677,Stephan James
323677,Jason Sudeikis
323677,Carice van Houten
19848,LisaRaye McCoy
19848,Dick Anthony Williams
19848,Judyann Elder
256274,Perdita Weeks
256274,Ben Feldman
256274,Edwin Hodge
235271,Boris Kodjoe
235271,Brandon Gonzales
235271,Cameron Mills
45153,Jurnee Smollett
45153,Meagan Good
45153,Lynn Whitfield
284293,Julianne Moore
284293,Alec Baldwin
284293,Kristen Stewart
24973,Jean Simmons
24973,Victor Mature
24973,Gene Tierney
21610,Sylvester Stallone
21610,Rutger Hauer
21610,Billy Dee Williams
10283,Kane Hodder
10283,Jensen Daggett
10283,Scott Reeves
8346,Nia Vardalos
8346,John Corbett
8346,Lainie Kazan
122081,James Franco
122081,Selena Gomez
122081,Vanessa Hudgens
10987,Donald Pleasence
10987,Paul Rudd
10987,Marianne Hagan
1391,Gael García Bernal
1391,Diego Luna
1391,Maribel Verdú
747,Simon Pegg
747,Nick Frost
747,Kate Ashfield
14745,Haley Bennett
14745,Jake Weber
14745,Chace Crawford
26748,Chris Cooper
26748,Matthew McConaughey
26748,Elizabeth Peña
11357,Donald Pleasence
11357,Ellie Cornell
11357,Danielle Harris
24913,Deborah Foreman
24913,Thomas F. Wilson
24913,Lloyd Berry
13776,Steve Guttenberg
13776,Daniel Stern
13776,Mickey Rourke
14854,Chuck Norris
14854,David Carradine
14854,Barbara Carrera
50357,Ryan Robbins
50357,Warren Christie
50357,Lloyd Owen
13090,Amy Adams
13090,Emily Blunt
13090,Alan Arkin
192141,Owen Wilson
192141,Lake Bell
192141,Pierce Brosnan
16441,Marc Singer
16441,Tanya Roberts
16441,Rip Torn
29996,Yul Brynner
29996,Gina Lollobrigida
29996,George Sanders
351819,Marlon Wayans
351819,Kali Hawk
351819,Fred Willard
14834,Morris Chestnut
14834,Taraji P. Henson
14834,Maeve Quinlan
22649,Helen Hayes
22649,Gary Cooper
22649,Adolphe Menjou
378200,Terrence Jenkins
378200,Paula Patton
378200,Kali Hawk
20455,Lara Jill Miller
20455,Joshua Seth
20455,Bob Papenbrook
13193,Jena Malone
13193,Mandy Moore
13193,Macaulay Culkin
11042,Rémy Girard
11042,Stéphane Rousseau
11042,Marie-Josée Croze
10786,Sean Connery
10786,Audrey Hepburn
10786,Robert Shaw
12484,Kerr Smith
12484,Brendan Fehr
12484,Izabella Miko
17339,Harrison Ford
17339,Robert Shaw
17339,Barbara Bach
11959,"""Weird Al"" Yankovic"
11959,Victoria Jackson
11959,Michael Richards
9900,Linda Cardellini
9900,Allen Covert
9900,Peter Dante
14662,Natasha Lyonne
14662,Alan Arkin
14662,Marisa Tomei
335,Henry Fonda
335,Claudia Cardinale
335,Jason Robards
15745,Vince Vaughn
15745,Jon Favreau
15745,Sean Combs
17431,Sam Rockwell
17431,Kevin Spacey
17431,Dominique McElligott
21014,Daryl Sabara
21014,Jami Gertz
21014,Jeremy Piven
78394,Guillaume Denaiffe
78394,Norbert Ferrer
78394,Chloe Hollings
10217,Ian Holm
10217,Caerthan Banks
10217,Sarah Polley
46332,Lambert Wilson
46332,Michael Lonsdale
46332,Olivier Rabourdin
13996,Alan Rickman
13996,Chris Pine
13996,Bill Pullman
3028,Mark Blankfield
3028,Bess Armstrong
3028,Krista Errickson
1024,Melanie Lynskey
1024,Kate Winslet
1024,Sarah Peirse
343795,Kate Bosworth
343795,Hayden Christensen
343795,Hudson Meek
45658,Rebecca Hall
45658,Will Ferrell
45658,Glenn Howerton
16148,Bill Pullman
16148,Ben Stiller
16148,Ryan O'Neal
4553,Christian Bale
4553,Jennifer Jason Leigh
4553,Aitana Sánchez-Gijón
36351,Willem Dafoe
36351,Susan Sarandon
36351,Dana Delany
245916,Jeremy Renner
245916,Mary Elizabeth Winstead
245916,Michael Sheen
27585,Nicole Kidman
27585,Aaron Eckhart
27585,Dianne Wiest
1415,Seth Green
1415,Macaulay Culkin
1415,Chloë Sevigny
313922,Anton Yelchin
313922,Imogen Poots
313922,Alia Shawkat
14474,Parker Posey
14474,Danny DeVito
14474,Paul Rudd
199933,Eric Allan Kramer
199933,Rob Morrow
199933,Stephen Tobolowsky
13685,Luke Wilson
13685,Owen Wilson
13685,Lumi Cavazos
8744,Matt Dillon
8744,Faye Dunaway
8744,Gary Sinise
38428,Darshan Jariwala
38428,Akshaye Khanna
38428,Bhumika Chawla
8847,Javal Davis
8847,Ken Davis
8847,Tony Diaz
39269,Dennis Hopper
39269,Raymond Burr
39269,Sharon Farrell
46838,Alan Tudyk
46838,Tyler Labine
46838,Katrina Bowden
51384,Martin Landau
51384,Ellen Burstyn
51384,Adam Scott
56930,John Wayne
56930,Laraine Day
56930,Cedric Hardwicke
41730,Casey Affleck
41730,Kate Hudson
41730,Brendan Sexton III
18442,Kim Poirier
18442,Stefanie von Pfetten
18442,Elias Toufexis
298312,Olivia DeJonge
298312,Ed Oxenbould
298312,Kathryn Hahn
11600,Izzy Diaz
11600,Rob Devaney
11600,Ty Jones
71547,Jacqueline Bisset
71547,Adam Garcia
71547,James Naughton
57876,Reid Warner
57876,Darrin Bragg
57876,Ben Rovner
77495,Luis Tosar
77495,Marta Etura 
77495,Alberto San Juan
13849,Andy Serkis
13849,Reece Shearsmith
13849,Jennifer Ellison
14849,Ellen Muth
14849,Jasmine Guy
14849,Callum Blue
12486,Samuel L. Jackson
12486,Jim Belushi
12486,Whoopi Goldberg
19615,Billy Ray Cyrus
19615,Heather Locklear
19615,Ahnaise Christmas
244403,Billy Crudup
244403,Anton Yelchin
244403,Felicity Huffman
292481,Richard Gere
292481,Luis Guzmán
292481,Chazz Palminteri
340816,Patrick Stewart
340816,Cheryl Hines
340816,Gary Cole
78814,Teri Polo
78814,Esai Morales
78814,Nicholas Gonzalez
297596,Nicolas Cage
297596,Anton Yelchin
297596,Alexander Karim
299552,James Frain
299552,Sofia Black-D'Elia
299552,Lydia Leonard
11935,Elliott Gould
11935,James Brolin
11935,Brenda Vaccaro
113406,Paul Ben-Victor
113406,Ed Asner
113406,Jordenn Thompson
290825,Lily-Rose Depp
290825,Harley Quinn Smith
290825,Justin Long
361159,Ed Quinn
361159,Michael Dudikoff
361159,Rick Fox
12555,Ivan Barnev
12555,Oldřich Kaiser
12555,Julia Jentsch
31175,Adam Bousdoukos
31175,Birol Ünel
31175,Moritz Bleibtreu
12498,Billy Bob Thornton
12498,Dwight Yoakam
12498,J. T. Walsh
77949,Rebecca Hall
77949,Dominic West
77949,Imelda Staunton
1690,Jay Hernandez
1690,Derek Richardson
1690,Eythor Gudjonsson
8435,Steve Coogan
8435,Rob Brydon
8435,Keeley Hawes
64720,Michael Shannon
64720,Jessica Chastain
64720,Katy Mixon
49365,Lukas Haas
49365,Len Cariou
49365,Alex Rocco
11404,Laura Linney
11404,Rupert Grint
11404,Julie Walters
300706,Patrick Wilson
300706,Scott Foley
300706,Amy Acker
16337,Dennis Hopper
16337,Caroline Williams
16337,Jim Siedow
11577,James Coburn
11577,Kris Kristofferson
11577,Richard Jaeckel
77987,Ryan Gosling
77987,Kristin Scott Thomas
77987,Gordon Brown
40185,Denis Lavant
40185,Isild Le Besco
40185,Pascal Bongard
68202,Eva Longoria
68202,Christian Slater
68202,Oscar Nunez
8981,Gerard Butler
8981,Emily Mortimer
8981,Jack McElhone
10914,Rachael Leigh Cook
10914,Luke Kirby
10914,Keith Carradine
50848,Jacques Gamblin
50848,Sara Forestier
50848,Zinedine Soualem
166624,Douglas Smith
166624,Zoë Kravitz
166624,Ariadna Gil
10822,Julianne Moore
10822,Stephen Dillane
10822,Eddie Redmayne
10844,Karl Urban
10844,Tandi Wright
10844,Simon Ferry
9336,Steve Guttenberg
9336,Kim Cattrall
9336,G. W. Bailey
5689,Brooke Shields
5689,Christopher Atkins
5689,Leo McKern
712,Hugh Grant
712,Andie MacDowell
712,James Fleet
13342,Sean Penn
13342,Jennifer Jason Leigh
13342,Judge Reinhold
10339,Gregory Peck
10339,Richard Basehart
10339,Leo Genn
1429,Edward Norton
1429,Philip Seymour Hoffman
1429,Barry Pepper
9303,Jennifer Tilly
9303,Gina Gershon
9303,Joe Pantoliano
641,Ellen Burstyn
641,Jared Leto
641,Jennifer Connelly
27686,Jeanne Crain
27686,Dana Andrews
27686,Dick Haymes
65749,Miguel Ángel Solá
65749,Cecilia Narova
65749,Mía Maestro
6106,James Woods
6106,Jim Belushi
6106,Michael Murphy
252680,Sarah Drew
252680,Sean Astin
252680,Patricia Heaton
141,Jake Gyllenhaal
141,Jena Malone
141,Patrick Swayze
66607,Joaquín Cosio
66607,Gerardo Taracena
66607,Jaime Camil
17139,Jan Decleir
17139,Fedja van Huêt
17139,Betty Schuurman
12079,Jason Schwartzman
12079,Mickey Rourke
12079,Brittany Murphy
39800,Ally Sheedy
39800,Paul Reubens
39800,Shirley Henderson
4550,Choi Min-sik
4550,Lee Young-ae
4550,Kwon Yea-young
62116,Marie Féret
62116,Marc Barbé
62116,Delphine Chuillot
9991,Vinnie Jones
9991,David Kelly
9991,David Hemmings
13807,Anthony Wong
13807,Francis Ng
13807,Simon Yam
68818,Sam Shepard
68818,Magaly Solier
68818,Eduardo Noriega
12093,Oksana Akinshina
12093,Artyom Bogucharsky
12093,Lyubov Agapova
36419,Liam Neeson
36419,Justin Long
36419,Christina Ricci
281730,Jimmy Shergill
281730,Mohit Marwah
281730,Kiara Advani
510,Jack Nicholson
510,Louise Fletcher
510,Danny DeVito
362105,Dove Cameron
362105,Katherine McNamara
362105,Ryan McCartan
10970,Mel Brooks
10970,Marty Feldman
10970,Dom DeLuise
375290,Akshay Kumar
375290,Nimrat Kaur
375290,Feryna Wazheir
17663,Megan Follows
17663,Colleen Dewhurst
17663,Richard Farnsworth
270938,Michael Jai White
270938,Neal McDonough
270938,Lateef Crowder
116613,Ray Winstone
116613,Ben Drew
116613,Hayley Atwell
11826,Ray Winstone
11826,Ben Kingsley
11826,Ian McShane
29920,Joel Kinnaman
29920,Matias Varela
29920,Dragomir Mrsic
1088,Keisha Castle-Hughes
1088,Rawiri Paratene
1088,Vicky Haughton
26379,Amitabh Bachchan
26379,Abhishek Bachchan
26379,Vidya Balan
34069,Martin Rapold
34069,Anna-Katharina Schwabroh
34069,Regula Grauwiller
10947,Zac Efron
10947,Vanessa Hudgens
10947,Ashley Tisdale
47452,John Hurt
47452,Jason Priestley
47452,Sheila Hancock
3040,Konstantin Khabenskiy
3040,Vladimir Menshov
3040,Galina Tyunina
11386,Stephen Rea
11386,Jaye Davidson
11386,Miranda Richardson
10246,Dan Monahan
10246,Mark Herrier
10246,Wyatt Knight
29426,Alan van Sprang
29426,Kenneth Welsh
29426,Kathleen Munroe
10331,Duane Jones
10331,Judith O'Dea
10331,Karl Hardman
153,Bill Murray
153,Scarlett Johansson
153,Anna Faris
703,Woody Allen
703,Diane Keaton
703,Tony Roberts
27191,Betty Hutton
27191,Cornel Wilde
27191,Charlton Heston
1365,Halle Berry
1365,Billy Bob Thornton
1365,Heath Ledger
287424,Arnold Schwarzenegger
287424,Abigail Breslin
287424,Joely Richardson
451,Nicolas Cage
451,Elisabeth Shue
451,Julian Sands
165864,Molly C. Quinn
165864,Michael Welch
165864,Lara Flynn Boyle
987,Jack Lemmon
987,Walter Matthau
987,Susan Sarandon
241251,Jennifer Lopez
241251,Ryan Guzman
241251,Ian Nelson
40494,Burt Lancaster
40494,Tony Curtis
40494,Gina Lollobrigida
39781,Julianne Moore
39781,Annette Bening
39781,Mark Ruffalo
8337,Roddy Piper
8337,Keith David
8337,Meg Foster
5925,Steve McQueen
5925,James Garner
5925,Richard Attenborough
8357,Marlee Matlin
8357,Elaine Hendrix
8357,Robert Blanche
146203,Ashley Bell
146203,Julia Garner
146203,Andrew Sensenig
85350,Ellar Coltrane
85350,Patricia Arquette
85350,Ethan Hawke
512,Scarlett Johansson
512,Hugh Jackman
512,Woody Allen
13408,Dr. Dre
13408,Snoop Dogg
13408,DJ Pooh
47816,Brian Hooks
47816,N'Bushe Wright
47816,Faizon Love
10744,William H. Macy
10744,Alec Baldwin
10744,Maria Bello
11536,Clark Gable
11536,Marilyn Monroe
11536,Montgomery Clift
9782,Toni Collette
9782,Robin Williams
9782,Joe Morton
18713,John G. Brennan
18713,Kamal Ahmed
18713,Alan Arkin
6537,Belén Rueda
6537,Fernando Cayo
6537,Roger Príncep
184345,Marlon Wayans
184345,Jaime Pressly
184345,Essence Atkins
1809,James Van Der Beek
1809,Shannyn Sossamon
1809,Ian Somerhalder
2370,Frederick Stafford
2370,Dany Robin
2370,Claude Jade
9809,Dax Shepard
9809,Will Arnett
9809,Chi McBride
5,Tim Roth
5,Antonio Banderas
5,Jennifer Beals
11013,James Spader
11013,Maggie Gyllenhaal
11013,Jeremy Davies
19153,Laura Ramsey
10132,Eric Bogosian
10132,Ellen Greene
10132,Leslie Hope
16448,Christopher Guest
16448,Eugene Levy
16448,Fred Willard
15122,French Stewart
15122,Bridgette Wilson
15122,Bill Bellamy
8141,Ben Kingsley
8141,Téa Leoni
8141,Luke Wilson
1546,Lou Taylor Pucci
1546,Tilda Swinton
1546,Vincent D'Onofrio
48572,Michael Parks
48572,John Goodman
48572,Melissa Leo
14517,Stephanie Leonidas
14517,Jason Barry
14517,Rob Brydon
89708,Marcos Luna
89708,Putu Dinda Pratika
89708,Puti Sri Candra Dewi
27551,Peter Paul
27551,David Paul
27551,Richard Lynch
64678,Freddie Highmore
64678,Emma Roberts
64678,Michael Angarano
309503,Patrick Wilson
309503,Lena Headey
309503,Richard Dreyfuss
14293,Ricky Schroder
14293,Chazz Palminteri
14293,Rod Steiger
15059,Julian Sands
15059,Saffron Burrows
15059,Justin Chadwick
103328,Eva Mendes
103328,Kylie Minogue
103328,Michel Piccoli
157847,Nicolas Cage
157847,Tye Sheridan
157847,Ronnie Gene Blevins
25719,Dan Futterman
25719,Stuart Townsend
25719,Kate Beckinsale
48309,Viggo Mortensen
48309,Chelsea Field
48309,Lane Smith
27723,Lauren Ambrose
27723,Nicholas Brendon
27723,Amy Adams
20468,Craig Ferguson
20468,David Rasche
20468,Mary McCormack
242575,Adriana Barraza
242575,Rüdiger Evers
242575,Hector Kotsifakis
44945,Clive Owen
44945,Catherine Keener
44945,Liana Liberato
29122,Barry McEvoy
29122,Brían F. O'Byrne
29122,Anna Friel
125123,Pete Postlethwaite
125123,Rachel Griffiths
125123,Andy Serkis
111190,Naomi Watts
111190,Robin Wright
111190,Xavier Samuel
133575,Vincent D'Onofrio
133575,Salma Hayek
133575,Thomas Jane
54580,Javier Bardem
54580,Luis Tosar
54580,Nieve de Medina
52015,Danielle Harris
52015,Kelly McGillis
52015,Nick Damici
34941,Thomas Jane
34941,Keanu Reeves
34941,Claire Forlani
227975,Wagner Moura
227975,Clemens Schick
227975,Jesuíta Barbosa
60422,Ellen Barkin
60422,Ezra Miller
60422,Kate Bosworth
81390,Melissa George
81390,Ed Speleers
81390,Eamonn Walker
10981,David Hewlett
10981,Andrew Miller
10981,Gordon Pinsent
225235,Konstantin Khabenskiy
225235,Elena Lyadova
225235,Aleksandr Robak
14902,William Daniels
14902,Howard Da Silva
14902,Ken Howard
121676,Alexander Siddig
121676,Joshua Jackson
121676,Marisa Tomei
22301,Ben Lyon
22301,James Hall
22301,Jean Harlow
20065,Selma Blair
20065,Patrick Wilson
20065,Edward Burns
257087,Jessica Alba
257087,Thomas Jane
257087,Lily Rabe
46420,Xavier Samuel
46420,Jessica McNamee
46420,Robin McLeavy
114635,Kristen Quintrall
114635,Denyce Lawton
114635,JoJo Wright
158150,Brooke D'Orsay
158150,Eric Mabius
158150,Jody Thompson
251979,Scott Eastwood
251979,Cheryl Ladd
251979,Patrick Lyster
874,Paul Scofield
874,Wendy Hiller
874,Leo McKern
10774,Faye Dunaway
10774,William Holden
10774,Peter Finch
770,Vivien Leigh
770,Clark Gable
770,Olivia de Havilland
266102,Freida Pinto
266102,Reece Ritchie
266102,Tom Cullen
29715,Charlton Heston
29715,Richard Harris
29715,Jim Hutton
25209,Betty Hutton
25209,Howard Keel
25209,Louis Calhern
37495,Riz Ahmed
37495,Nigel Lindsay
37495,Kayvan Novak
29262,Fernanda Montenegro
29262,Ruy Guerra
29262,Fernanda Torres
34769,Woody Harrelson
34769,Kat Dennings
34769,Elias Koteas
35032,Judy Garland
35032,Gene Kelly
35032,Walter Slezak
5178,Brian Cox
5178,Paul Dano
5178,Stephanie Szostak
8618,Samuel Anderson
8618,Dominic Cooper
8618,James Corden
3116,Dustin Hoffman
3116,Jon Voight
3116,Sylvia Miles
9427,Robert Carlyle
9427,Mark Addy
9427,William Snape
813,Robert Hays
813,Julie Hagerty
813,Kareem Abdul-Jabbar
352978,Michael Jai White
352978,Steve Austin
352978,Max Ryan
10634,Ice Cube
10634,Chris Tucker
10634,Nia Long
9516,Tyrin Turner
9516,Larenz Tate
9516,Glenn Plummer
16288,George Kennedy
16288,Dorothy Lamour
16288,Lois Chiles
23330,Jason Robards
23330,Stella Stevens
23330,David Warner
18900,Robert Blake
18900,Scott Wilson
18900,John Forsythe
27029,Audrey Hepburn
27029,Peter Finch
27029,Peggy Ashcroft
26268,Paul Newman
26268,Lauren Bacall
26268,Julie Harris
573,Jon Finch
573,Alec McCowen
573,Barry Foster
310131,Anya Taylor-Joy
310131,Ralph Ineson
310131,Kate Dickie
40505,Master P
40505,Anthony Johnson
40505,Ice Cube
11363,Edward Burns
11363,Michael McGlone
11363,Cameron Diaz
3033,Ian McKellen
3033,Brendan Fraser
3033,Lynn Redgrave
25376,Ricardo Darín
25376,Soledad Villamil
25376,Pablo Rago
22007,Thora Birch
22007,Gideon Emery
22007,Gloria Votsis
765,Bruce Campbell
765,Sarah Berry
765,Dan Hicks
10615,Jennifer Coolidge
10615,Lance Crouther
10615,J.B. Smoove
205321,Ian Ziering
205321,Tara Reid
205321,Cassandra Scerbo
89540,Damián Delgado
89540,José Carlos Rodríguez
89540,Elpidia Carrillo
46146,Otto Jespersen
46146,Hans Morten Hansen
46146,Tomas Alf Larsen
38007,Chris Messina
38007,Jennifer Westfeldt
38007,David Margulies
14256,Zooey Deschanel
14256,Will Ferrell
14256,Ed Harris
540,Sara Foster
540,Meagan Good
540,Jordana Brewster
370464,Brett Granstaff
370464,Lara Jean Chorostecki
370464,T.J. McGibbon
20055,Melissa George
20055,Oded Fehr
20055,Christian Campbell
224569,Joe Pantoliano
224569,Wade Dominguez
224569,Elizabeth Berkley
395766,James Nesbitt
395766,Genevieve O'Reilly
395766,Jason Watkins
39303,Mark Thompson
39303,Mark Pellegrino
39303,Teri Polo
142061,Peter Weller
142061,Ariel Winter
142061,David Selby
370662,Oscar Isaac
370662,Jane Goodall
370662,Jerry Brown
252360,Dominic Purcell
252360,Ralitsa Paskaleva
252360,Bashar Rahal
256740,Abigail Breslin
256740,James Purefoy
256740,Sean Bean
299145,Scott Eastwood
299145,Rita Wilson
299145,Jeff Fahey
241766,Glen Murphy
241766,Ray Winstone
241766,Giovanni Capalbo
12535,Mel Brooks
12535,Madeline Kahn
12535,Cloris Leachman
1667,Morgan Freeman
1667,Charles Berling
1667,Romane Bohringer
50839,Kevin Spacey
50839,Paul Bettany
50839,Jeremy Irons
86549,Murray Bartlett
86549,Daniel Dugan
86549,Adrian Gonzalez
13973,Sam Rockwell
13973,Anjelica Huston
13973,Kelly Macdonald
244786,Miles Teller
244786,J.K. Simmons
244786,Melissa Benoist
598,Alexandre Rodrigues
598,Leandro Firmino
598,Phellipe Haagensen
11129,John Simm
11129,Danny Dyer
11129,Lorraine Pilkington
75861,Kat Dennings
75861,Chad Michael Murray
75861,Rupert Friend
13551,Brittany Murphy
13551,Toni Collette
13551,Rose Byrne
103663,Mads Mikkelsen
103663,Alexandra Rapaport
103663,Thomas Bo Larsen
850,Melinda Dillon
850,Darren McGavin
850,Peter Billingsley
12586,Tammy Blanchard
12586,Angélica Aragón
12586,Ali Landry
11564,Perry King
11564,Merrie Lynn Ross
11564,Tim Van Patten
301748,Mena Suvari
301748,Eric Roberts
301748,Kristin Chenoweth
108346,Rupert Graves
108346,Samantha Morton
108346,Nicholas Woodeson
8841,François Bégaudeau
8841,Franck Keïta
8841,Esmeralda Ouertani
805,Mia Farrow
805,John Cassavetes
805,Ruth Gordon
11697,John Wayne
11697,James Stewart
11697,Vera Miles
22051,Hugh Dancy
22051,Rose Byrne
22051,Peter Gallagher
436,Catalina Sandino Moreno
436,Guilied Lopez
436,Yenny Paola Vega
55347,Ewan McGregor
55347,Christopher Plummer
55347,Mélanie Laurent
10070,Balthazar Getty
10070,Henry Rollins
10070,Navi Rawat
8469,John Belushi
8469,Tim Matheson
8469,John Vernon
658,Sean Connery
658,Honor Blackman
658,Gert Fröbe
125490,Caleb Landry Jones
125490,Sarah Gadon
125490,Malcolm McDowell
1585,James Stewart
1585,Donna Reed
1585,Lionel Barrymore
627,Ewan McGregor
627,Ewen Bremner
627,Jonny Lee Miller
23618,Steve Harvey
23618,D. L. Hughley
23618,Cedric the Entertainer
41436,Katie Featherston
41436,David Bierend
41436,Brian Boland
10162,Ian Bannen
10162,David Kelly
10162,Fionnula Flanagan
1430,Michael Moore
1430,George H. W. Bush
1430,George W. Bush
259943,Gong Li
259943,Chen Dao-Ming
259943,Guo Tao
10014,Robert Englund
10014,Mark Patton
10014,Kim Myers
11257,Maggie Smith
11257,Helena Bonham Carter
11257,Denholm Elliott
158015,Lena Headey
158015,Ethan Hawke
158015,Max Burkholder
82507,Ethan Hawke
82507,Juliet Rylance
82507,Vincent D'Onofrio
20337,Martin Lawrence
261,Elizabeth Taylor
261,Paul Newman
261,Burl Ives
1685,James Franciscus
1685,Kim Hunter
1685,Maurice Evans
20737,Kevin Zegers
20737,Wendy Makkena
20737,Michael Jeter
10991,Veronica Taylor
10991,Rachael Lillis
10991,Eric Stuart
10225,Thom Mathews
10225,Jennifer Cooke
10225,David Kagen
826,William Holden
826,Alec Guinness
826,Jack Hawkins
34086,Ariana Richards
34086,Douglas Barr
34086,Royal Dano
5854,Barbara Harris
5854,Bruce Dern
5854,Karen Black
284,Jack Lemmon
284,Shirley MacLaine
284,Fred MacMurray
10285,Kane Hodder
10285,John D. LeMay
10285,Kari Keegan
5780,Paul Newman
5780,Julie Andrews
5780,Lila Kedrova
292,Dave Chappelle
292,Erykah Badu
292,Common
223485,Michael Fassbender
223485,Kodi Smit-McPhee
223485,Ben Mendelsohn
29463,Blair Underwood
