movie_id,title,production_company
681,Diamonds Are Forever,Danjaq
238,The Godfather,Paramount Pictures
238,The Godfather,Alfran Productions
535,Flashdance,Paramount Pictures
19913,(500) Days of Summer,Fox Searchlight Pictures
19913,(500) Days of Summer,Watermark
19913,(500) Days of Summer,Dune Entertainment III
713,The Piano,New South Wales Film & Television Office
713,The Piano,The Australian Film Commission
713,The Piano,CiBy 2000
713,The Piano,Jan Chapman Productions
77930,Magic Mike,Extension 765
77930,Magic Mike,Iron Horse Entertainment (II)
10727,Darkness Falls,Village Roadshow Pictures
10727,Darkness Falls,Revolution Studios
10727,Darkness Falls,Distant Corners Entertainment Group Inc.
10727,Darkness Falls,Blue Star Productions
10727,Darkness Falls,Morningstar Films
253,Live and Let Die,United Artists
253,Live and Let Die,Eon Productions
253,Live and Let Die,Danjaq
17908,My Dog Skip,Alcon Entertainment
17908,My Dog Skip,Warner Bros.
8390,"Definitely, Maybe",Universal Pictures
8390,"Definitely, Maybe",StudioCanal
8390,"Definitely, Maybe",Working Title Films
8390,"Definitely, Maybe",Ringerike Erste Filmproduktion
57119,Jumping the Broom,TriStar Pictures
57119,Jumping the Broom,Stage 6 Films
57119,Jumping the Broom,Sony Pictures Worldwide Acquisitions (SPWA)
57119,Jumping the Broom,TDJ Enterprises / New Dimensions Entertainment
57119,Jumping the Broom,Our Stories Films
3291,"Good Night, and Good Luck.",2929 Productions
3291,"Good Night, and Good Luck.",Participant Productions
3291,"Good Night, and Good Luck.",Warner Independent Pictures (WIP)
3291,"Good Night, and Good Luck.",Davis Films
3291,"Good Night, and Good Luck.",Section Eight Productions
3291,"Good Night, and Good Luck.",Redbus Pictures
3291,"Good Night, and Good Luck.",Tohokushinsha
398,Capote,Sony Pictures Classics
398,Capote,Cooper's Town Productions
398,Capote,Eagle Vision Inc.
398,Capote,Manitoba Film and Video Production Tax Credit
398,Capote,Province of British Columbia Production Services Tax Credit
398,Capote,Infinity Media
398,Capote,A-Line Pictures
8068,Desperado,Columbia Pictures
8068,Desperado,Los Hooligans Productions
10803,Logan's Run,Metro-Goldwyn-Mayer (MGM)
682,The Man with the Golden Gun,United Artists
682,The Man with the Golden Gun,Eon Productions
682,The Man with the Golden Gun,Danjaq
10117,Action Jackson,Silver Pictures
10117,Action Jackson,Lorimar Motion Pictures
9392,The Descent,Celador Films
9392,The Descent,Pathé
9392,The Descent,Northmen Productions
24977,Michael Jordan to the Max,IMAX
79316,Devil's Due,Twentieth Century Fox Film Corporation
79316,Devil's Due,Davis Entertainment
79316,Devil's Due,TSG Entertainment
2074,Flirting with Disaster,Miramax Films
1696,The Devil's Rejects,Lions Gate Films
1696,The Devil's Rejects,Cinerenta Medienbeteiligungs KG
1696,The Devil's Rejects,Firm Films
1696,The Devil's Rejects,Cinelamda Internationale Filmproduktionsgesellschaft
308639,Dope,Forest Whitaker's Significant Productions
308639,Dope,Revolt Films
308639,Dope,IamOTHER Entertainment
22314,In Too Deep,Suntaur Entertainment Company
2662,House of 1000 Corpses,Universal Pictures
2662,House of 1000 Corpses,Spectacle Entertainment Group
12573,A Serious Man,Mike Zoss Productions
12573,A Serious Man,Studio Canal
12573,A Serious Man,Relativity Media
12573,A Serious Man,Focus Features
12573,A Serious Man,Working Title Films
44718,Get Low,K5 International
44718,Get Low,Zanuck Independent
44718,Get Low,David Gundlach Productions
11342,Warlock,New World Pictures
241771,Beyond the Lights,Relativity Media
241771,Beyond the Lights,Homegrown Pictures
241771,Beyond the Lights,Black Entertainment Television (BET)
241771,Beyond the Lights,Relativity Sports
241771,Beyond the Lights,Undisputed Cinema
34653,A Single Man,Depth of Field
34653,A Single Man,Artina Films
34653,A Single Man,Fade to Black Productions
11051,The Last Temptation of Christ,Universal Pictures
11051,The Last Temptation of Christ,Cineplex-Odeon Films
14578,Outside Providence,Miramax Films
14578,Outside Providence,Eagle Beach Productions
9555,Rabbit-Proof Fence,Showtime Australia
9555,Rabbit-Proof Fence,Australian Film Finance Corporation (AFFC)
9555,Rabbit-Proof Fence,Rumbalara Films
9555,Rabbit-Proof Fence,Olsen Levy
15581,Who's Your Caddy?,The Weinstein Company
15581,Who's Your Caddy?,Dimension Films
15581,Who's Your Caddy?,Metro-Goldwyn-Mayer (MGM)
13006,Split Second,Entertainment
13006,Split Second,Muse Productions
13006,Split Second,Challenge Film Corporation
13006,Split Second,XYZ Funding N.V.
16651,The Other Side of Heaven,3Mark Entertainment
4251,Veer-Zaara,Yash Raj Films
12400,Redbelt,Sony Pictures Classics
39053,Cyrus,Scott Free Productions
14112,Auto Focus,Sony Pictures Classics
14112,Auto Focus,Propaganda Films
14112,Auto Focus,Good Machine
12271,Factory Girl,The Weinstein Company
12271,Factory Girl,L.I.F.T. Production
12271,Factory Girl,Holly Wiersma Productions
71859,We Need to Talk About Kevin,BBC Films
71859,We Need to Talk About Kevin,Oscilloscope Laboratories
226354,The Christmas Candle,Impact Productions LLC
226354,The Christmas Candle,Pinewood Studios
226354,The Christmas Candle,Big Book Media
226354,The Christmas Candle,EchoLight Studios
33676,Losin' It,Tijuana Productions
33676,Losin' It,Tiberius Film Productions
37080,Mother and Child,Mockingbird Pictures
37080,Mother and Child,Everest Entertainment
25388,March or Die,Associated General Films
25388,March or Die,Sir Lew Grade
11687,The Visitors,Canal Plus
11687,The Visitors,Gaumont International
11687,The Visitors,France 3 Cinema
39210,Somewhere,American Zoetrope
39210,Somewhere,Focus Features
39210,Somewhere,Pathé!
39210,Somewhere,Tohokushinsha
31535,Chairman of the Board,101st Street Films
44835,Hesher,DRO Entertainment
44835,Hesher,The Last Picture Company
44835,Hesher,CatchPlay
44835,Hesher,Corner Store Entertainment
44835,Hesher,Filmula
44835,Hesher,Handsomecharlie Films
44835,Hesher,American Work
44835,Hesher,Dreamagine Entertainment
192134,Dom Hemingway,BBC Films
192134,Dom Hemingway,Isle of Man Film Commission
192134,Dom Hemingway,Recorded Picture Company (RPC)
192134,Dom Hemingway,Pinewood Studios
1956,Gerry,Epsilon Motion Pictures
1956,Gerry,Tango Films
1956,Gerry,My Cactus
24985,The Heart of Me,British Broadcasting Corporation (BBC)
306745,Freeheld,Double Feature Films
306745,Freeheld,Endgame Entertainment
306745,Freeheld,High Frequency Entertainment
47088,The Extra Man,Wild Bunch
47088,The Extra Man,Likely Story
47088,The Extra Man,Tax Credit Finance
47088,The Extra Man,3 Arts Entertainment
110402,Hard to Be a God,Lenfilm Studio
110402,Hard to Be a God,Sever Studio
110402,Hard to Be a God,Kanal Russia 1
27004,Ca$h,Immortal Thoughts
27004,Ca$h,Three Good Men
15013,Wah-Wah,Reeleyes Film
15013,Wah-Wah,Wah Film Productions Ltd.
15013,Wah-Wah,Scion Films
15013,Wah-Wah,Loma Nasha
8374,The Boondock Saints,Franchise Pictures
8374,The Boondock Saints,Brood Syndicate
8374,The Boondock Saints,B.D.S. Productions Inc.
277519,Z Storm,Pegasus Motion Pictures
78381,Twixt,American Zoetrope
164372,The Snow Queen,Bazelevs Production
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,Crest Animation Production
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,LionsGate
8879,Pale Rider,Warner Bros.
8879,Pale Rider,Malpaso Company
13001,Stargate: The Ark of Truth,Metro-Goldwyn-Mayer (MGM)
13001,Stargate: The Ark of Truth,Kawoosh! Productions DTV I
9571,Dazed and Confused,Gramercy Pictures
9571,Dazed and Confused,Alphaville Productions
9571,Dazed and Confused,The Criterion Collection
13649,High School Musical 2,Disney Channel
334527,Criminal Activities,NeeNee Productions
334527,Criminal Activities,Capacity Pictures
334527,Criminal Activities,May Day Movies
13919,The Chumscrubber,Lawrence Bender Productions
13919,The Chumscrubber,El Camino Pictures
13919,The Chumscrubber,Go Fish Pictures
14576,Shade,Cobalt Media Group
14576,Shade,Judgement Pictures
14576,Shade,Hammond Entertainment
82505,House at the End of the Street,A Bigger Boat
82505,House at the End of the Street,Relativity Media
82505,House at the End of the Street,FilmNation Entertainment
46738,Incendies,TS Productions
46738,Incendies,Micro scope
46738,Incendies,Phi Group
38970,"Remember Me, My Love",Fandango
38970,"Remember Me, My Love",Medusa Film
38970,"Remember Me, My Love",Tele+
38970,"Remember Me, My Love",Vice Versa Film
41009,Perrier’s Bounty,Premiere Picture
41009,Perrier’s Bounty,Irish Film Board
41009,Perrier’s Bounty,Parallel Film Productions
7347,Elite Squad,The Weinstein Company
7347,Elite Squad,Zazen Produções
7347,Elite Squad,Estúdios Mega
7347,Elite Squad,Quanta Centro de Produções Cinematográficas
7347,Elite Squad,Costa Films
7347,Elite Squad,Posto 9
7347,Elite Squad,Feijão Filmes
7347,Elite Squad,Universal Pictures do Brasil
250546,Annabelle,New Line Cinema
250546,Annabelle,The Safran Company
250546,Annabelle,Evergreen Media Group
250546,Annabelle,RatPac-Dune Entertainment
650,Boyz n the Hood,Columbia Pictures Corporation
16620,La Bamba,Columbia Pictures Corporation
16620,La Bamba,New Visions Pictures
25113,The Four Seasons,Universal Pictures
11033,Dressed to Kill,Filmways Pictures
11033,Dressed to Kill,Cinema 77 Films
34723,The Adventures of Huck Finn,Walt Disney Pictures
9430,Go,Columbia Pictures
8998,Friends with Money,Sony Pictures
10514,The Andromeda Strain,Universal Pictures
10496,Bats,Destination Films
1591,Nowhere in Africa,MTM Cineteve
1591,Nowhere in Africa,Bavaria Film
1591,Nowhere in Africa,Constantin Film Produktion
1591,Nowhere in Africa,Media Cooperation One
76025,Shame,HanWay Films
76025,Shame,UK Film Council
76025,Shame,Alliance Films
76025,Shame,See-Saw Films
76025,Shame,Film4
76025,Shame,Lipsync Productions
4836,Layer Cake,Sony Pictures Classics
4836,Layer Cake,Marv Films
87499,The East,Scott Free Productions
18923,A Home at the End of the World,Killer Films
18923,A Home at the End of the World,Hart-Sharp Entertainment
26665,Aberdeen,Filmfabriken Baltic Sea AB
28089,The Messenger,Oscilloscope Laboratories
62255,Tracker,T.H.E. Films
62255,Tracker,Phoenix Wiley
62255,Tracker,Eden Films
5708,Control,Becker International
5708,Control,Claraflora
5708,Control,EM Media
5708,Control,NorthSee
5708,Control,"Weinstein Company, The"
218,The Terminator,Orion Pictures
218,The Terminator,Pacific Western
218,The Terminator,Hemdale Film
218,The Terminator,Cinema 84
218,The Terminator,Euro Film Funding
338,"Good bye, Lenin!",WDR
338,"Good bye, Lenin!",Arte
338,"Good bye, Lenin!",X-Filme Creative Pool
21641,The Damned United,BBC Films
21641,The Damned United,Columbia Pictures Corporation
21641,The Damned United,Screen Yorkshire
21641,The Damned United,Left Bank Pictures
21641,The Damned United,Screen Yorkshire Production Fund
10925,The Return of the Living Dead,Hemdale Film Corporation
10925,The Return of the Living Dead,Fox Films Ltd.
10925,The Return of the Living Dead,Cinema 84
2293,Mallrats,Gramercy Pictures
2293,Mallrats,Alphaville Films
2293,Mallrats,View Askew Productions
621,Grease,Paramount Pictures
621,Grease,Robert Stigwood Organization (RSO)
792,Platoon,Orion Pictures
792,Platoon,Hemdale Film Corporation
1777,Fahrenheit 9/11,BIM Distribuzione
1777,Fahrenheit 9/11,Fellowship Adventure Group
642,Butch Cassidy and the Sundance Kid,Twentieth Century Fox Film Corporation
642,Butch Cassidy and the Sundance Kid,Campanile Productions
642,Butch Cassidy and the Sundance Kid,Newman-Foreman Productions
433,Mary Poppins,Walt Disney Productions
16619,Ordinary People,Paramount Pictures
16619,Ordinary People,Wildwood Enterprises
1725,West Side Story,United Artists
1725,West Side Story,Seven Arts
1725,West Side Story,Mirisch Pictures
11977,Caddyshack,Orion Pictures
11977,Caddyshack,Warner Bros.
16158,The Wood,MTV Films
629,The Usual Suspects,Blue Parrot Productions
629,The Usual Suspects,Bad Hat Harry Productions
10160,A Nightmare on Elm Street 5: The Dream Child,New Line Cinema
11452,National Lampoon’s Van Wilder,Tapestry Films
11452,National Lampoon’s Van Wilder,Artisan Entertainment
12163,The Wrestler,Saturn Films
12163,The Wrestler,Wild Bunch
12163,The Wrestler,Protozoa Pictures
12163,The Wrestler,Top Rope
32275,Duel in the Sun,The Selznik Studio
32275,Duel in the Sun,Vanguard Films
13785,Best in Show,Castle Rock Entertainment
1103,Escape from New York,AVCO Embassy Pictures
1103,Escape from New York,Goldcrest Films International
1103,Escape from New York,International Film Investors
1103,Escape from New York,City Film
36739,School Daze,Columbia Pictures
36739,School Daze,40 Acres & A Mule Filmworks
14144,Daddy Day Camp,Revolution Studios
14144,Daddy Day Camp,TriStar Pictures
10622,Mr. Nice Guy,Golden Harvest Company
13370,A Mighty Wind,Castle Rock Entertainment
11191,Mystic Pizza,Night Light Films
11191,Mystic Pizza,The Samuel Goldwyn Company
10215,Sliding Doors,Paramount Pictures
10215,Sliding Doors,Miramax Films
10215,Sliding Doors,Intermedia Films
10215,Sliding Doors,Mirage Enterprises
25066,Tales from the Hood,40 Acres & A Mule Filmworks
25066,Tales from the Hood,Savoy Pictures
1523,The Last King of Scotland,Fox Searchlight Pictures
1523,The Last King of Scotland,Cowboy Films
1523,The Last King of Scotland,DNA Films
1523,The Last King of Scotland,Scottish Screen
1523,The Last King of Scotland,UK Film Council
1523,The Last King of Scotland,Filmfour
1523,The Last King of Scotland,Slate Films
1523,The Last King of Scotland,Tatfilm
11361,Halloween 5: The Revenge of Michael Myers,Trans Pacific Films
92591,Bernie,Castle Rock Entertainment
92591,Bernie,Horsethief Pictures
92591,Bernie,Mandalay Vision
92591,Bernie,Wind Dancer Productions
92591,Bernie,Detour Filmproduction
57612,Dolphins and Whales: Tribes of the Ocean,3D Entertainment
57612,Dolphins and Whales: Tribes of the Ocean,Gavin McKinney Underwater Productions
12509,Pollock,Fred Berner Films
12509,Pollock,Zeke Productions
15256,200 Cigarettes,Paramount Pictures
83686,The Words,CBS Films
83686,The Words,Also Known As Pictures
80304,Casa De Mi Padre,NALA Films
80304,Casa De Mi Padre,Gary Sanchez Productions
80304,Casa De Mi Padre,Lions Gate
28053,City Island,Lucky Monkey Pictures
28053,City Island,CineSon Entertainment
28053,City Island,Filmsmith Productions
28053,City Island,Medici Entertainment
28053,City Island,Gremi Film Production
67913,The Guard,UK Film Council
67913,The Guard,Crescendo Productions
67913,The Guard,Element Pictures
67913,The Guard,Irish Film Board
67913,The Guard,Prescience
67913,The Guard,Reprisal Films
67913,The Guard,Aegis Film Fund
13991,College,Metro-Goldwyn-Mayer (MGM)
1443,The Virgin Suicides,American Zoetrope
8545,Little Voice,Miramax Films
19556,Miss March,The Jacobson Company
231576,Wish I Was Here,Double Feature Films
231576,Wish I Was Here,Wild Bunch
231576,Wish I Was Here,Worldview Entertainment
16172,Simply Irresistible,New Regency Pictures
16172,Simply Irresistible,Taurus Film
16172,Simply Irresistible,Polar Entertainment Corporation
13403,Hedwig and the Angry Inch,New Line Cinema
13403,Hedwig and the Angry Inch,Killer Films
15797,Only the Strong,Davis Films
15797,Only the Strong,Freestone Pictures
347764,Goddess of Love,Dalia Films
13537,Shattered Glass,Lions Gate Films
13537,Shattered Glass,Cruise/Wagner Productions
13537,Shattered Glass,Baumgarten Merims Productions
20794,Novocaine,Numb Gums Production Inc.
31064,The Business of Strangers,i5 Films
31064,The Business of Strangers,Headquarters
576,The Wild Bunch,Warner Brothers/Seven Arts
13990,The Wackness,SBK Pictures
13990,The Wackness,Occupant Entertainment
11583,The First Great Train Robbery,United Artists
11583,The First Great Train Robbery,Starling Films
18602,Morvern Callar,Company Pictures
27549,Beastmaster 2: Through the Portal of Time,Les Films 21
27549,Beastmaster 2: Through the Portal of Time,Republic Pictures
59728,The 5th Quarter,McCreary Entertainment
59728,The 5th Quarter,Angel City Pictures
32395,The Greatest,Irish Dreamtime
32395,The Greatest,Silverwood Films
32395,The Greatest,Tax Credit Finance
32395,The Greatest,Oceana Media Finance
32395,The Greatest,Barbarian Films
58882,Snow Flower and the Secret Fan,IDG China Media
7547,Come Early Morning,Firm Films
7547,Come Early Morning,Bold Films
7547,Come Early Morning,Holly Wiersma Productions
42222,Julia,Twentieth Century Fox Film Corporation
9282,11:14,Firm Films
9282,11:14,Media 8 Entertainment
9282,11:14,MDP Worldwide
38940,Men of War,Signature Pictures
38940,Men of War,MDP Worldwide
38940,Men of War,Pomarance Corporation
35689,Don McKay,Animus Films
97614,Deadfall,StudioCanal
97614,Deadfall,Mutual Film Company
97614,Deadfall,2929 Productions
97614,Deadfall,Magnolia Pictures
97614,Deadfall,Madhouse Entertainment
37206,A Shine of Rainbows,Octagon Films
37206,A Shine of Rainbows,Sepia Films
58626,The Hit List,North by Northwest Entertainment
837,Videodrome,Universal Pictures
837,Videodrome,Famous Players Ltd
837,Videodrome,Guardian Trust Company
837,Videodrome,Filmplan International II
1555,The Spanish Apartment,Mate Producciones S.A.
244783,Song One,Worldview Entertainment
16564,Winter in Wartime,Max TV
16564,Winter in Wartime,Prime Time
16564,Winter in Wartime,Isabella Films B.V.
16564,Winter in Wartime,Fu Works
16564,Winter in Wartime,Isabella Films
168027,Freaky Deaky,Final Cut Productions
168027,Freaky Deaky,The Matthau Company
3482,The Train,Les Productions Artistes Associés
3482,The Train,Les Films Ariane
3482,The Train,Dear Film Produzione
8982,The Protector,The Weinstein Company
8982,The Protector,Sahamongkol Film International
8982,The Protector,Vivendi
455,Bend It Like Beckham,Fox Searchlight Pictures
455,Bend It Like Beckham,Kintop Pictures
455,Bend It Like Beckham,Filmförderung Hamburg
455,Bend It Like Beckham,UK Film Council
14351,Crossover,360 Pictures
14351,Crossover,Dribble Productions
14351,Crossover,Platinum Equity
10664,[REC]²,Filmax
9277,The Sting,Universal Pictures
9443,Chariots of Fire,Twentieth Century Fox Film Corporation
9443,Chariots of Fire,Warner Bros.
9443,Chariots of Fire,Enigma Productions
9443,Chariots of Fire,The Ladd Company
9443,Chariots of Fire,"Allied Stars, Ltd."
16186,Diary of a Mad Black Woman,Lions Gate Films
7863,Shine,Fine Line Features
7863,Shine,Australian Film Finance Corporation (AFFC)
7863,Shine,Film Victoria
7863,Shine,South Australian Feature Film Company
138697,Don Jon,Voltage Pictures
138697,Don Jon,Ram Bergman Productions
138697,Don Jon,HitRecord Films
11901,High Plains Drifter,Universal Pictures
11901,High Plains Drifter,Malpaso Productions
1548,Ghost World,United Artists
1548,Ghost World,Jersey Films
1548,Ghost World,Granada Film Productions
1548,Ghost World,Capitol Films
1548,Ghost World,Mr. Mudd Production
11889,Iris,Miramax Films
11889,Iris,BBC Films
11889,Iris,Intermedia Films
33155,Galaxina,Marimark Productions
5528,The Chorus,France 2 Cinéma
5528,The Chorus,Galatée Films
5528,The Chorus,Pathé Renn Productions
5528,The Chorus,Novo Arturo Films
5528,The Chorus,Vega Film
321,Mambo Italiano,icon
4997,Wonderland,Lions Gate Films
925,Do the Right Thing,Universal Pictures
925,Do the Right Thing,40 Acres & A Mule Filmworks
27451,Harvard Man,Lions Gate Films
27451,Harvard Man,Worldwide Media
979,Irreversible,Eskwad
979,Irreversible,StudioCanal
979,Irreversible,Wild Bunch
979,Irreversible,Les Cinémas de la Zone
979,Irreversible,Nord-Ouest Productions
979,Irreversible,Canal+
979,Irreversible,120 Films
193722,R100,Warner Bros.
193722,R100,Yoshimoto Kogyo Company
7913,Rang De Basanti,Flicks Motion Pictures
7913,Rang De Basanti,UTV Motion Pictures
51995,Salvation Boulevard,Mandalay Vision
13173,The Ten,Ascot Elite Home Entertainment
70670,Headhunters,Nordisk Film
70670,Headhunters,Yellow Bird Films
70670,Headhunters,Friland Produksjon
70670,Headhunters,ARD Degeto Film
84204,Grabbers,Irish Film Board
84204,Grabbers,Samson Films
84204,Grabbers,Forward Films
84204,Grabbers,High Treason Productions
84204,Grabbers,Nvizible
25248,Saint Ralph,Alliance Atlantis Communications
25248,Saint Ralph,Amaze Film + Television
25248,Saint Ralph,Running Miracles Productions
230266,Miss Julie,Maipo Film- og TV Produksjon
16633,Somewhere in Time,Rastar Pictures
91586,Insidious: Chapter 2,Sony Pictures
91586,Insidious: Chapter 2,FilmDistrict
215,Saw II,Lions Gate Films
215,Saw II,Got Films
215,Saw II,Twisted Pictures
215,Saw II,Evolution Entertainment
215,Saw II,Saw 2 Productions
333371,10 Cloverfield Lane,Paramount Pictures
333371,10 Cloverfield Lane,Bad Robot
333371,10 Cloverfield Lane,Spectrum Effects
9012,Jackass: The Movie,Paramount Pictures
9012,Jackass: The Movie,MTV Films
9012,Jackass: The Movie,Dickhouse Productions
9012,Jackass: The Movie,Lynch Siderow Productions
345911,Lights Out,New Line Productions
345911,Lights Out,Matter Productions
345911,Lights Out,Atomic Monster
72571,Paranormal Activity 3,Paramount Pictures
72571,Paranormal Activity 3,Blumhouse Productions
72571,Paranormal Activity 3,Room 101
72571,Paranormal Activity 3,Solana Films
242512,Ouija,Universal Pictures
242512,Ouija,Dentsu Inc.
242512,Ouija,Platinum Dunes
242512,Ouija,Media Rights Capital
242512,Ouija,Blumhouse Productions
242512,Ouija,Fuji Television Network
242512,Ouija,Hasbro Studios
242512,Ouija,5150 Action
242512,Ouija,White Noise Factory
10072,A Nightmare on Elm Street 3: Dream Warriors,New Line Cinema
10072,A Nightmare on Elm Street 3: Dream Warriors,Smart Egg Pictures
211954,Instructions Not Included,Filmax
211954,Instructions Not Included,Signature Entertainment
211954,Instructions Not Included,Pinema
211954,Instructions Not Included,Pantelion Films
82990,Paranormal Activity 4,Paramount Pictures
82990,Paranormal Activity 4,Blumhouse Productions
82990,Paranormal Activity 4,Room 101
82990,Paranormal Activity 4,Solana Films
29912,The Robe,Twentieth Century Fox Film Corporation
11843,The Return of the Pink Panther,United Artists
11843,The Return of the Pink Panther,Jewel Productions
11843,The Return of the Pink Panther,Pimlico Films
11843,The Return of the Pink Panther,Incorporated Television Company (ITC)
11284,Freddy's Dead: The Final Nightmare,New Line Cinema
504,Monster,Newmarket Films
173,"20,000 Leagues Under the Sea",Walt Disney Productions
227348,Paranormal Activity: The Marked Ones,Blumhouse Productions
227348,Paranormal Activity: The Marked Ones,Room 101
227348,Paranormal Activity: The Marked Ones,Solana Films
1955,The Elephant Man,Brooksfilms
152532,Dallas Buyers Club,Universal Studios
152532,Dallas Buyers Club,Universal Pictures
152532,Dallas Buyers Club,Voltage Pictures
152532,Dallas Buyers Club,Truth Entertainment
243940,The Lazarus Effect,Lionsgate
243940,The Lazarus Effect,Blumhouse Productions
243940,The Lazarus Effect,Chapter One Films
77,Memento,Summit Entertainment
77,Memento,Newmarket Capital Group
77,Memento,Team Todd
77,Memento,I Remember Productions
157547,Oculus,Intrepid Pictures
157547,Oculus,Blumhouse Productions
157547,Oculus,Relativity Media
157547,Oculus,WWE Studios
157547,Oculus,MICA Entertainment
2295,Clerks II,The Weinstein Company
2295,Clerks II,View Askew Productions
71,Billy Elliot,BBC Films
71,Billy Elliot,Tiger Aspect Productions
71,Billy Elliot,StudioCanal
71,Billy Elliot,Arts Council of England
71,Billy Elliot,Working Title Films
71,Billy Elliot,WT2 Productions
147773,The Way Way Back,Fox Searchlight Pictures
147773,The Way Way Back,Odd Lot Entertainment
147773,The Way Way Back,Sycamore Pictures
24266,The Man from Snowy River,Cambridge Productions
16508,Doug's 1st Movie,Walt Disney Pictures
2895,The Apostle,Butcher's Run Productions
15660,Mommie Dearest,Paramount Pictures
59968,Our Idiot Brother,The Weinstein Company
59968,Our Idiot Brother,Likely Story
59968,Our Idiot Brother,Big Beach Films
59968,Our Idiot Brother,Yuk Films
323677,Race,Forecast Pictures
323677,Race,Solofilms
323677,Race,JoBro Productions & Film Finance
323677,Race,Trinity Race
19848,The Players Club,New Line Cinema
256274,"As Above, So Below",Universal Pictures
256274,"As Above, So Below",Legendary Pictures
256274,"As Above, So Below",Brothers Dowdle Productions
235271,Addicted,Lionsgate
235271,Addicted,Codeblack Entertainment
284293,Still Alice,Killer Films
284293,Still Alice,Big Indie Pictures
284293,Still Alice,Backup Media
284293,Still Alice,BSM Studio
24973,The Egyptian,Twentieth Century Fox Film Corporation
21610,Nighthawks,Universal Pictures
21610,Nighthawks,Martin Poll Productions
21610,Nighthawks,The Production Company
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Paramount Pictures
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Sean S. Cunningham Films
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Horror Inc.
8346,My Big Fat Greek Wedding,Home Box Office (HBO)
8346,My Big Fat Greek Wedding,Playtone
8346,My Big Fat Greek Wedding,Gold Circle Films
8346,My Big Fat Greek Wedding,Ontario Film Development Corporation
8346,My Big Fat Greek Wedding,MPH Entertainment Productions
122081,Spring Breakers,RabbitBandini Productions
122081,Spring Breakers,Division Films
122081,Spring Breakers,Pop Films
122081,Spring Breakers,Radar Pictures
122081,Spring Breakers,Muse Productions
122081,Spring Breakers,MJZ
122081,Spring Breakers,O' Salvation
122081,Spring Breakers,Iconoclast
10987,Halloween: The Curse of Michael Myers,Miramax Films
1391,Y Tu Mamá También,Bésame Mucho Pictures
1391,Y Tu Mamá También,Producciones Anhelo
1391,Y Tu Mamá También,The Criterion Collection
747,Shaun of the Dead,Universal Pictures
747,Shaun of the Dead,Big Talk Productions
747,Shaun of the Dead,StudioCanal
747,Shaun of the Dead,Film4
747,Shaun of the Dead,Working Title Films
747,Shaun of the Dead,WT2 Productions
747,Shaun of the Dead,De Wolfe Music
747,Shaun of the Dead,Inside Track 2
14745,The Haunting of Molly Hartley,Freestyle Releasing
14745,The Haunting of Molly Hartley,Liddell Entertainment
26748,Lone Star,Castle Rock Entertainment
26748,Lone Star,Columbia Pictures Corporation
26748,Lone Star,Rio Dulce
11357,Halloween 4: The Return of Michael Myers,Dimension Films
24913,April Fool's Day,Paramount Pictures
24913,April Fool's Day,Hometown Films
24913,April Fool's Day,YCTM
13776,Diner,Metro-Goldwyn-Mayer (MGM)
14854,Lone Wolf McQuade,1818
14854,Lone Wolf McQuade,Lone Wolf McQuade Associates
14854,Lone Wolf McQuade,Topkick Productions
50357,Apollo 18,Bazelevs Production
50357,Apollo 18,Dimension Films
50357,Apollo 18,Bekmambetov Projects Ltd.
13090,Sunshine Cleaning,Back Lot Pictures
13090,Sunshine Cleaning,Overture Films
13090,Sunshine Cleaning,Big Beach Films
192141,No Escape,Bold Films
192141,No Escape,Living Films
192141,No Escape,Brothers Dowdle Productions
16441,The Beastmaster,Antares Produzione Cinematografica
16441,The Beastmaster,Metro-Goldwyn-Mayer (MGM)
29996,Solomon and Sheba,Edward Small Productions
351819,Fifty Shades of Black,Open Road Films (II)
22649,A Farewell to Arms,Paramount Pictures
378200,The Perfect Match,Lionsgate
378200,The Perfect Match,Jorva Entertainment Productions
20455,Digimon: The Movie,Saban Entertainment
20455,Digimon: The Movie,Toei
11042,The Barbarian Invasions,Pyramide Productions
11042,The Barbarian Invasions,Cinémaginaire Inc.
11042,The Barbarian Invasions,Téléfilm Canada
11042,The Barbarian Invasions,The Harold Greenberg Fund
11042,The Barbarian Invasions,Astral Films
11042,The Barbarian Invasions,Canal+
11042,The Barbarian Invasions,Société Radio-Canada
11042,The Barbarian Invasions,Société de Développement des Entreprises Culturelles (SODEC)
11042,The Barbarian Invasions,Centre National de la Cinématographie (CNC)
10786,Robin and Marian,Columbia Pictures Corporation
10786,Robin and Marian,Rastar Pictures
12484,The Forsaken,Screen Gems
12484,The Forsaken,Sony Pictures Entertainment
12484,The Forsaken,Egmont Film
12484,The Forsaken,Columbia TriStar Home Entertainment
17339,Force 10 from Navarone,Columbia Pictures Corporation
11959,UHF,Orion Pictures
11959,UHF,Cinecorp
9900,Grandma's Boy,Twentieth Century Fox Film Corporation
9900,Grandma's Boy,Happy Madison Productions
14662,Slums of Beverly Hills,Fox Searchlight Pictures
335,Once Upon a Time in the West,Paramount Pictures
335,Once Upon a Time in the West,Rafran Cinematografica
335,Once Upon a Time in the West,Finanzia San Marco
15745,Made,Artisan Entertainment
